BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,DAMAGE_PROPERTY_CONV,DAMAGE_CROPS_CONV,TOTAL_DAMAGE
202408,29,1706,202408,29,1715,193976,1198806,WISCONSIN,55,2024,August,Tornado,C,93,PIERCE,MPX,8/29/2024 17:06,CST-6,8/29/2024 17:15,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,6.65,50,,,,,3,WNW,BELDENVILLE,4,WNW,MARTELL,44.7859,-92.5742,44.8482,-92.4709,"A well-defined cold front associated with a strong upper level low produced widespread wind damage in western Wisconsin, as well as three tornadoes in Pierce and St Croix Counties on August 29th, 2024.","The tornado damaged a couple hundred trees along a sporadic path. It also hit a house, removing part of its roof with pole barn type construction, and one wall collapsed.",CSV,0,0,0
202408,29,1730,202408,29,1733,193976,1198807,WISCONSIN,55,2024,August,Tornado,C,109,ST. CROIX,MPX,8/29/2024 17:30,CST-6,8/29/2024 17:33,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,1.71,50,,,,,3,ESE,WOODVILLE,2,WSW,WILSON,44.9248,-92.2402,44.9422,-92.2152,"A well-defined cold front associated with a strong upper level low produced widespread wind damage in western Wisconsin, as well as three tornadoes in Pierce and St Croix Counties on August 29th, 2024.",The tornado knocked down or broke about two dozen trees. It was caught on video by a Wisconsin Department of Transportation camera located at Interstate 94 and Highway 128.,CSV,0,0,0
202408,29,1656,202408,29,1657,193976,1200978,WISCONSIN,55,2024,August,Tornado,C,93,PIERCE,MPX,8/29/2024 16:56,CST-6,8/29/2024 16:57,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,EF0,0.78,50,,,,,5,ESE,PRESCOTT,6,ESE,PRESCOTT,44.7091,-92.7247,44.7143,-92.7106,"A well-defined cold front associated with a strong upper level low produced widespread wind damage in western Wisconsin, as well as three tornadoes in Pierce and St Croix Counties on August 29th, 2024.","A tornado developed at the southern edge of Bellwood Oaks Golf Course, in Dakota County. It moved northeast and tracked across a sliver of northern Goodhue County before crossing the Mississippi River into Wisconsin, about 5 miles southeast of Prescott. Several dozen trees were broken or uprooted and a trailer was flipped.",CSV,0,0,0
202408,29,1405,202408,29,1406,196338,1215115,IOWA,19,2024,August,Tornado,C,59,DICKINSON,FSD,8/29/2024 14:05,CST-6,8/29/2024 14:06,0,0,0,0,,,Emergency Manager,,,,,EFU,0.84,25,,,,,1,E,SPIRIT LAKE LAKE,1,NW,ORLEANS,43.4713,-95.1034,43.4799,-95.0915,"A line of thunderstorms moved across the Iowa Great Lakes during the mid-afternoon hours of August 29th.  Along the convergence boundary on the leading edge of the developing storms, a quick spin up developed and dissipated over Big Spirit Lake.",A quick spin-up developed along an advancing line of thunderstorms across Big Spirit Lake. The waterspout tracked northeast for around one minute for a little less than a mile before dissipating. The entire life cycle of the tornado was captured on video. No damage occurred from which a rating could be effectively determined.,CSV,0,0,0
202410,9,853,202410,9,906,196745,1219754,FLORIDA,12,2024,October,Tornado,C,51,HENDRY,MFL,10/9/2024 8:53,EST-5,10/9/2024 9:06,0,0,0,0,,0.00K,Storm Chaser,,,,,EFU,4.01,50,,,,,33,S,HARLEM,28,S,HARLEM,26.26,-80.9,26.3195,-80.9145,"Hurricane Milton became a Category 5 hurricane in the southwestern Gulf of Mexico on Monday, October 7th about 735 miles SW of Tampa while moving east-southeast, then turned east and northeast on Tuesday, October 8th while maintaining Category 4 and 5 strength. Milton's maximum winds decreased as it approached the Florida peninsula on Wednesday, October 9th, and made landfall near Siesta Key as a Category 3 hurricane with maximum sustained winds of 120 mph and a minimum central pressure of 954 mb. The outer circulation of Milton began affecting South Florida late on October 8th, with sustained tropical storm force winds spreading across much of the region through the early morning hours of Thursday, October 10th. ||A total of 15 tornadoes were recorded across South Florida on Wednesday, October 9th, two of these reaching EF-3 on the Enhanced Fujita Scale.||Moderate to major coastal flooding occurred most of the Collier County coast, mainly on October 9th from late morning through the overnight. Inundation above ground was in the 2-4 foot range across much of the beach and bayfront locations across the county, with a maximum estimated inundation of near 5 feet in Chokoloskee. The tide level at the NOS gauge in Naples Bay near the city dock reached 5.08 ft above Mean Higher High Water (MHHW). ||A total of 2,900 people evacuated to refuge centers in Collier County, and about 1,000 in Palm Beach County.||All of the associated effects of Milton in South Florida resulted in 10 injuries and at least $361 million in property damage. The 15 tornadoes associated with Milton resulted in 10 injuries and at least $81 million in damage, mainly in Palm Beach and Glades counties.","The tornado first spotted near Interstate 75 just west of the Collier/Broward County line traveled a total 13.52 miles through Collier and Hendry Counties. Florida Department of Transportation traffic cameras and numerous public videos showed the progress of a large tornado across Interstate 75 and north-northwestward over rural portions of eastern Collier County to the west of Snake Road. After traveling 9.51 miles, the tornado was spotted crossing the Hendry County line and entered the Big Cypress Seminole Indian Reservation around 8:53 AM EST. It traveled north-northwestward for an additional 4.01 miles in Hendry County before dissipating. A storm chaser provided a video with debris aloft crossing Josie Billie Highway just east of Big Cypress Seminole Village. There were no reports, nor storm survey findings, indicating damage caused by the tornado.",CSV,0,0,0
202410,9,1324,202410,9,1342,196745,1220026,FLORIDA,12,2024,October,Tornado,C,43,GLADES,MFL,10/9/2024 13:24,EST-5,10/9/2024 13:42,3,0,0,0,20.00M,0.00K,NWS Storm Survey,,,,,EF3,15.46,250,,,,,5,NNE,MOORE HAVEN,10,NNE,LAKEPORT,26.8878,-81.0381,27.1086,-81.0814,"Hurricane Milton became a Category 5 hurricane in the southwestern Gulf of Mexico on Monday, October 7th about 735 miles SW of Tampa while moving east-southeast, then turned east and northeast on Tuesday, October 8th while maintaining Category 4 and 5 strength. Milton's maximum winds decreased as it approached the Florida peninsula on Wednesday, October 9th, and made landfall near Siesta Key as a Category 3 hurricane with maximum sustained winds of 120 mph and a minimum central pressure of 954 mb. The outer circulation of Milton began affecting South Florida late on October 8th, with sustained tropical storm force winds spreading across much of the region through the early morning hours of Thursday, October 10th. ||A total of 15 tornadoes were recorded across South Florida on Wednesday, October 9th, two of these reaching EF-3 on the Enhanced Fujita Scale.||Moderate to major coastal flooding occurred most of the Collier County coast, mainly on October 9th from late morning through the overnight. Inundation above ground was in the 2-4 foot range across much of the beach and bayfront locations across the county, with a maximum estimated inundation of near 5 feet in Chokoloskee. The tide level at the NOS gauge in Naples Bay near the city dock reached 5.08 ft above Mean Higher High Water (MHHW). ||A total of 2,900 people evacuated to refuge centers in Collier County, and about 1,000 in Palm Beach County.||All of the associated effects of Milton in South Florida resulted in 10 injuries and at least $361 million in property damage. The 15 tornadoes associated with Milton resulted in 10 injuries and at least $81 million in damage, mainly in Palm Beach and Glades counties.","A severe tornado was initially observed in images captured over the western Lake|Okeechobee littoral shelf from the Harney Pond WeatherSTEM camera around 1:30 PM|EST in Glades County. The debris from the littoral shelf and associated vegetation was lofted in the air producing a tornadic debris signature detectable by the distant Miami|radar by 1:35 PM EST. The first observed property damage attributable to this tornado was in the Sarasota Colony neighborhood of Lakeport where the tornado demolished the second story dwellings of three well-built homes and then proceeded to cross Florida State Road 78 into the Fishermans Lane neighborhood where it destroyed the roofs and broke windows of 1920s-era Florida homes, lofted and tossed several manufactured homes and travel trailers, flipped a Ford Focus station wagon, and deposited debris over two blocks from their original location into the bottom of a retention pond behind the neighborhood. One manufactured home chassis was observed wrapped 15 to 20 feet above the ground around a hardwood tree located across the street from its original location with the contents of the home located in the pond almost 200 yards downstream. Damage from multiple vortices was observed at this location including one swath that reached EF-1 intensity to the east of the main EF-3 damage path. The tornado proceeded north-northwest to the east of the Harney Pond Canal into the Brighton Seminole Indian Reservation. A tornadic debris signature was detectable on the Miami radar at 1:48 PM EST as the tornado entered the southern|limits of the reservation. As the tornado continued north-northwest, it damaged trees and pulled metal panels from roofing of assorted outbuildings from different|homesteads on the south side of the reservation. The tornado entered the Brighton Seminole Village causing tree and chickee hut roof damage in the Knotts Landing neighborhood before moving into the Sports Complex where it demolished the spectator and dugout areas of some of the baseball fields. The tornado likely lifted behind one of the baseball fields around 1:49 PM EST. The Miami radar continue to detect a tornadic debris signature through 1:50 PM EST as the storm moved north along Reservation Road. The tornado was rated as a violent EF-3 that at peak produced an estimated 140 mph wind in the Sarasota Colony neighborhood of Glades County. In total, 54 structures were damaged, with 27 uninhabitable and considered destroyed. There were three people injured and no fatalities. Damage dollar amount is estimated.",CSV,20000000,0,20000000
202405,8,1101,202405,8,1103,191473,1182948,ILLINOIS,17,2024,May,Tornado,C,77,JACKSON,PAH,5/8/2024 11:01,CST-6,5/8/2024 11:03,1,0,0,0,75.00K,0.00K,NWS Storm Survey,,,,,EF1,1.26,100,,,,,1,S,CORA,0,N,CORA,37.8067,-89.6716,37.8249,-89.6705,"A major outbreak of severe weather occurred on the 8th for the Quad State region. On the synoptic scale, a longwave trough was centered across the Rockies with deep-layer southwesterly flow from the Southern Plains to the Ohio Valley. A 110 kt upper jet extended from northern KS to IA while a 60 kt mid-level jet was positioned across northern MZ into IA. Surface low pressure near the MZ/KS border lifted to St. Louis around 12am CST on the 9th. A warm frontal boundary stretched across the Quad State, with a cold front extending southward from the surface low. ||The environment became unstable by early afternoon, especially in far Southern Illinois, with MLCAPE of 2000-3000 J/kg. Deep-layer shear was on the order of 55-65 kts, though low-level shear was 15 kts, increasing to 20 kts later in the day. SRH was around 100-150 m2/s2 with higher values north towards St. Louis. STP values were 2-4 due to deep-layer shear and instability. Supercell activity was more prominent during the afternoon in Southern Illinois with lapse rates of 6.5-7 C/km aiding with hail production.||For Southern Illinois, storms moved through with the cold front late evening on the 7th through the overnight hours with tree and power line damage in Joppa. The front reversed and lifted north during the morning, with storms entering Southwest Illinois late morning. A brief EF-1 tornado in Cora damaged trees and a few homes while injuring one person due to a falling tree limb. The afternoon brought a significant ramping up of supercell development and the arrival of a line of storms from the west. An EF-0 tornado crossed from Jackson County into Williamson County. An EF-0 tornado went through central subdivisions of the Lake of Egypt community, while an EF-1 tornado progressed eastward in Saline County with a broader area of straight-line wind damage around it. An initial evening round of storms swept through the northern half of Southern Illinois with wind damage most prominent in northern Wayne County with a swath of 75 to 85 mph straight-line wind damage and an embedded downburst.||Training heavy rainfall during the afternoon produced flash flooding from Jackson County eastward with rainfall totals commonly in the 2.5-4 inch range for northern Jackson, Williamson, Saline, Gallatin, and northern Union County. Hardest hit by flooding were Eldorado and Harrisburg in Saline County which received 1.5-2 inches within an hour. In Eldorado, Ferrell Hospital had floodwaters intrude on 55,000 sq ft of hospital space, necessitating transfer of patients. The high school had water in the entrance areas, and numerous roads flooded. Harrisburg avoided some of the higher end impacts of Eldorado but had many roads flooded for much of the afternoon and evening.","An EF-1 tornado impacted the the community of Cora in extreme western Jackson County, IL. The tornado began south of Cora where it uprooted a tree in the Mississippi River bottomlands and did roof damage to a nearby barn. Moving north, the tornado did significant tree damage in Cora and did roof, siding, and fascia damage to a few homes. A couple small barns and a carport were destroyed as well. One manufactured home slid about a foot off its foundation. One person caught outside by the tornado was injured by a falling tree limb. The tornado ended immediately north of Cora. Peak winds with this tornado were estimated at 108 mph.",CSV,75000,0,75000
202405,25,1633,202405,25,1641,190910,1183035,TEXAS,48,2024,May,Tornado,C,77,CLAY,OUN,5/25/2024 16:33,CST-6,5/25/2024 16:41,0,0,0,0,2.00K,0.00K,NWS Storm Survey,,,,,EF1,3.4,100,,,,,7,WSW,BLUEGROVE,3,WSW,BLUEGROVE,33.632,-98.341,33.654,-98.287,"A severe weather outbreak impacted portions of western Oklahoma and western-north Texas during the afternoon into evening of the 25th. At upper levels, a high-amplitude trough passed across the Plains during the day, with a focused jet ejection across portions of the Texas Panhandle/Oklahoma. The combination of strong dynamics/kinematics, locally extreme instability (objective analysis depiction >6000 J/kg CAPE) and unseasonably rich low-level moisture was sufficient for significant supercell thunderstorms. An initial round of supercells developed across portions of western-north Texas and eventually spread into portions of southwestern and southern Oklahoma through the evening. All severe hazards, including multiple tornadoes, were observed with the most robust and longest-sustaining storms.",This tornado was observed by storm spotters and chasers including off-duty NWS meteorologists. Trees were snapped along FM-1883 west of the community of Deer Creek. Otherwise the specific path was estimated.,CSV,2000,0,2000
202410,9,1448,202410,9,1457,197213,1220139,FLORIDA,12,2024,October,Tornado,C,61,INDIAN RIVER,MLB,10/9/2024 14:48,EST-5,10/9/2024 14:57,0,0,0,0,8.00M,0.00K,NWS Storm Survey,,,,,EF1,4.51,150,,,,,1,SSW,VERO LAKE ESTATES,1,NW,GIFFORD,27.6178,-80.3883,27.6799,-80.4109,"Hurricane Milton moved ashore the west-central Florida coast as a category 3 hurricane on Oct 9 around 1930EST. The system continued slowly in an east-northeast trajectory across central Florida, becoming a category 1 hurricane before emerging into the Atlantic Ocean near Cape Canaveral. The outer rainbands of Milton overspread the Florida peninsula earlier in the day, leading to a prolific tornado outbreak across Okeechobee, Martin, St. Lucie, Indian River, Osceola and Brevard counties with over 19 confirmed tornadoes within a 4-hour period. Milton's slow forward motion produced very heavy rainfall, with significant urban and street flooding particularly near and north of the center's track, as well as a significant river flood event along the St. Johns. Considerable tree damage and some structural damage occurred due to the system's tropical storm force winds, and hurricane force wind gusts, particularly near and north of the track of the center.","This tornado, the first of two to impact downtown Vero Beach, likely touched down in Vero Beach South along US-1 near 12th St. where generally vegetative damage was noted in the form of downed trees. Damage to residences and businesses was noted further to the north, particularly to roofs, as the tornado likely strengthened and produce wind speeds of up to 85 mph. ||The circulation intersected the Vero Beach Police Department at approximately 1453EST per surveillance video where several trees and utility poles were downed. A mesonet weather station at the facility recorded a peak wind gust of 92 mph at 1455EST. Several trees were downed in neighborhoods to the north of 20th St and US-1. The tornado continued on a north northwest path, generally near and just east of US-1 and the railroad tracks before diminishing as it moved into the Gifford area.",CSV,8000000,0,8000000
202410,9,1617,202410,9,1630,197213,1221439,FLORIDA,12,2024,October,Tornado,C,61,INDIAN RIVER,MLB,10/9/2024 16:17,EST-5,10/9/2024 16:30,0,0,0,0,39.00M,0.00K,NWS Storm Survey,,,,,EF2,8.27,200,,,,,2,SSW,OSLO,1,ENE,INDIAN RIVER SHRS,27.558,-80.385,27.676,-80.362,"Hurricane Milton moved ashore the west-central Florida coast as a category 3 hurricane on Oct 9 around 1930EST. The system continued slowly in an east-northeast trajectory across central Florida, becoming a category 1 hurricane before emerging into the Atlantic Ocean near Cape Canaveral. The outer rainbands of Milton overspread the Florida peninsula earlier in the day, leading to a prolific tornado outbreak across Okeechobee, Martin, St. Lucie, Indian River, Osceola and Brevard counties with over 19 confirmed tornadoes within a 4-hour period. Milton's slow forward motion produced very heavy rainfall, with significant urban and street flooding particularly near and north of the center's track, as well as a significant river flood event along the St. Johns. Considerable tree damage and some structural damage occurred due to the system's tropical storm force winds, and hurricane force wind gusts, particularly near and north of the track of the center.","This tornado is a continuation of the unusually strong tornado that impacted St. Lucie County. The tornado moved out of the Spanish Lakes Subdivision in St. Lucie County where it then entered the Vero Beach Highlands neighborhood in Indian River County, where multiple properties suffered roof and outbuilding damage, and healthy hardwood trees either were toppled or snapped. This damage paralleled a few blocks within 6th Ave SW. Farther north along US-1 in the Oslo area, a Publix suffered broken windows. Roof AC units were dislodged and fell to the ground, and a car was flipped over. This damage is consistent with EF-1 winds of 90 - 110 mph. ||After crossing the Indian River, additional damage occurred on the barrier island of Vero Beach, mainly near and west of A1A between Bay Dr and Jaycee Park. Significant damage occurred at the Bayou condominiums, where sections of the roof were torn off both the east and west buildings and thrown northward into a neighboring tree line. A pontoon boat was lifted out of the water and landed upside down on the sea wall. Winds in this small area were likely 115 - 125 mph, or EF-2 strength. Wind magnitudes may have been accentuated by proximity to open water. ||North from there, missing shingles or roof tiles were noted on several homes and businesses, consistent with either EF-0 or EF-1 winds. Many large tree branches were broken. In the Bethel Creek neighborhood, multiple homes suffered major roof loss (greater than 50%) and pool cages were destroyed. A low-rise multi-family building also lost over 20% of its roof. The Bethel Creek area damage was EF-2 with winds of 115 - 125 mph. The tornado then continued into a wooded area along the beach, snapping or toppling many trees before moving offshore into the Atlantic Ocean near Jaycee Park where it likely became a waterspout.",CSV,39000000,0,39000000
202408,5,2314,202408,5,2322,195693,1212793,SOUTH CAROLINA,45,2024,August,Tornado,C,19,CHARLESTON,CHS,8/5/2024 23:14,EST-5,8/5/2024 23:22,0,0,0,0,,,NWS Storm Survey,,,,,EF0,3.84,200,,,,,1,E,DUPONT,2,WSW,DRAYTON,32.8,-80.035,32.8432,-80.0765,"Debby first developed into a tropical storm about 100 miles west-southwest of Key West, Florida late afternoon on August 3rd, then gradually strengthened to a strong tropical storm while tracking north across the eastern Gulf of Mexico on August 4th. Debby then reached hurricane force strength late on August 4th about 100 miles west-northwest of Tampa, before continuing a north-northeast track across the eastern Gulf of Mexico and eventually making landfall near the Big Bend area of Florida as a Category 1 Hurricane during the morning of August 5th. Debby continued inland and weakened to a tropical storm while tracking northeast across northern Florida later on August 5th, then continued a gradual weakening trend while tracking across Southeast Georgia as a tropical storm (45 mph) before slowly emerging off the Southeast Coast at tropical storm strength (40 mph) near Tybee Island, Georgia on August 6th. Debby then tracked east and farther offshore early August 7th, then turned north and became a strong tropical storm (60 mph) over the Gulf Stream later that morning, before taking a more north-northwest track back toward the Southeast Coast and making landfall near Awendaw/Bulls Bay, South Carolina as a tropical storm (50 mph) around 2 AM on August 8th. A minimum surface pressure of 994 mb was recorded at Sullivanï¿½ï¿½ï¿½s Island (XSLV), South Carolina prior to Debby making landfall. After landfall, Debby continued on a north-northwest track across South Carolina as a tropical storm into mid day August 8th, before weakening to a depression later that day and continuing a north path across North Carolina and Virginia into early August 9th. ||Across Southeast South Carolina, the main impacts associated with Debby included flash flooding due to widespread heavy rainfall, several nighttime tornadoes within rainbands and scattered tree damage associated with near tropical storm force winds.  ||Prolonged heavy rainfall across Southeast South Carolina brought widespread flash flooding on August 5th and 6th, additional areas of flash flooding on August 7th, 8th and 9th, along with considerable and prolonged flooding of creeks, streams and main stem rivers for several days thereafter. Numerous homes and roads were flooded, leading to rescues and/or evacuations. Storm total rainfall amounts from August 4th to August 9th generally ranged between 4 to 22 inches with highest amounts across the Quad County Area (Berkeley, Dorchester, Charleston, Colleton) and particularly along a stretch from Summerville, Ridgeville, St George and Harleyville, South Carolina to Moncks Corner, South Carolina. A peak storm total rainfall of 22.02 inches was recorded by a CoCoRaHS observer approximately 6.6 miles southwest of Moncks Corner, South Carolina. A daily record rainfall of 4.71 inches was also set on August 6th at the Charleston International Airport (KCHS). Despite a large amount of rain and flash flooding, storm surge/coastal flooding did not lead to mentionable impacts locally. The highest water level at the Charleston (CHTS1) tide gauge was 1.06 ft MHHW during the evening of August 5th. No injuries or fatalities occurred with flash flooding/flooding.||Several rainbands associated with Debby brought 8 tornadoes (4 EF1 and 4 EF0) across coastal counties of Southeast South Carolina during the night of August 5th into early August 6th, causing damage to numerous trees and many structures. An EF1 tornado in Berkeley County caused 2 minor injuries when a car was flipped by the tornado. A total of 2 minor injuries and no fatalities occurred with tornadoes.  ||Tropical storm force winds/gusts produced scattered tree damage and communication/power outages across several counties. One minor injury occurred when a tree fell down on a vehicle in Beaufort County, South Carolina. Strongest winds were recorded across coastal areas and nearby coastal waters. The highest sustained tropical storm wind (39 knots) and highest tropical storm wind gust (55 knots) occurred at Folly Beach South End (XFSE), South Carolina. Across nearby coastal waters, the highest sustained tropical storm wind (44 knots) and highest tropical storm wind gust (51 knots) occurred at the Edisto Buoy (41004). A total of 1 minor injury and no fatalities occurred by tropical cyclone winds.","A National Weather Service Storm Survey Team confirmed an EF0 tornado with an estimated maximum wind speed of 77 mph in West Ashley, South Carolina occurring from 1114 PM to 1122 PM EST.||The tornado, associated with an outer rainband of Tropical Storm Debby, began near the Citadel Mall and Interstate 526, causing small limb debris. The tornado is suspected to have sporadically touched down as it continued northwest across a mostly uninhabited area along Henry Tecklenburg Drive, just south of Bon Secours Saint Francis Hospital. The tornado then continued northwest across Glenn McConnell Parkway where it snapped and uprooted some trees as it moved near Bairds Cove and Mary Ader Avenue. The tornado then crossed a marshy area of Long Branch Creek and snapped/uprooted a few more trees around Wicklowe Drive. The tornado then continued northwest, tracking south of Canterbury Woods over a heavily wooded area before it crossed Bees Ferry Road. The tornado then tracked along the southern edge of Shadowmoss Plantation Golf Club, where it snapped and uprooted a few more trees between Brogun Lane, McDougall Drive and Dunvegan Drive. The tornado then dissipated just south of Muirfield Parkway, just northwest of the Shadowmoss clubhouse.",CSV,0,0,0
202408,5,2155,202408,5,2159,195693,1212792,SOUTH CAROLINA,45,2024,August,Tornado,C,19,CHARLESTON,CHS,8/5/2024 21:55,EST-5,8/5/2024 21:59,0,0,0,0,,,NWS Storm Survey,,,,,EF0,1.18,150,,,,,7,E,ROCKVILLE,7,E,ROCKVILLE,32.6035,-80.074,32.6168,-80.0866,"Debby first developed into a tropical storm about 100 miles west-southwest of Key West, Florida late afternoon on August 3rd, then gradually strengthened to a strong tropical storm while tracking north across the eastern Gulf of Mexico on August 4th. Debby then reached hurricane force strength late on August 4th about 100 miles west-northwest of Tampa, before continuing a north-northeast track across the eastern Gulf of Mexico and eventually making landfall near the Big Bend area of Florida as a Category 1 Hurricane during the morning of August 5th. Debby continued inland and weakened to a tropical storm while tracking northeast across northern Florida later on August 5th, then continued a gradual weakening trend while tracking across Southeast Georgia as a tropical storm (45 mph) before slowly emerging off the Southeast Coast at tropical storm strength (40 mph) near Tybee Island, Georgia on August 6th. Debby then tracked east and farther offshore early August 7th, then turned north and became a strong tropical storm (60 mph) over the Gulf Stream later that morning, before taking a more north-northwest track back toward the Southeast Coast and making landfall near Awendaw/Bulls Bay, South Carolina as a tropical storm (50 mph) around 2 AM on August 8th. A minimum surface pressure of 994 mb was recorded at Sullivanï¿½ï¿½ï¿½s Island (XSLV), South Carolina prior to Debby making landfall. After landfall, Debby continued on a north-northwest track across South Carolina as a tropical storm into mid day August 8th, before weakening to a depression later that day and continuing a north path across North Carolina and Virginia into early August 9th. ||Across Southeast South Carolina, the main impacts associated with Debby included flash flooding due to widespread heavy rainfall, several nighttime tornadoes within rainbands and scattered tree damage associated with near tropical storm force winds.  ||Prolonged heavy rainfall across Southeast South Carolina brought widespread flash flooding on August 5th and 6th, additional areas of flash flooding on August 7th, 8th and 9th, along with considerable and prolonged flooding of creeks, streams and main stem rivers for several days thereafter. Numerous homes and roads were flooded, leading to rescues and/or evacuations. Storm total rainfall amounts from August 4th to August 9th generally ranged between 4 to 22 inches with highest amounts across the Quad County Area (Berkeley, Dorchester, Charleston, Colleton) and particularly along a stretch from Summerville, Ridgeville, St George and Harleyville, South Carolina to Moncks Corner, South Carolina. A peak storm total rainfall of 22.02 inches was recorded by a CoCoRaHS observer approximately 6.6 miles southwest of Moncks Corner, South Carolina. A daily record rainfall of 4.71 inches was also set on August 6th at the Charleston International Airport (KCHS). Despite a large amount of rain and flash flooding, storm surge/coastal flooding did not lead to mentionable impacts locally. The highest water level at the Charleston (CHTS1) tide gauge was 1.06 ft MHHW during the evening of August 5th. No injuries or fatalities occurred with flash flooding/flooding.||Several rainbands associated with Debby brought 8 tornadoes (4 EF1 and 4 EF0) across coastal counties of Southeast South Carolina during the night of August 5th into early August 6th, causing damage to numerous trees and many structures. An EF1 tornado in Berkeley County caused 2 minor injuries when a car was flipped by the tornado. A total of 2 minor injuries and no fatalities occurred with tornadoes.  ||Tropical storm force winds/gusts produced scattered tree damage and communication/power outages across several counties. One minor injury occurred when a tree fell down on a vehicle in Beaufort County, South Carolina. Strongest winds were recorded across coastal areas and nearby coastal waters. The highest sustained tropical storm wind (39 knots) and highest tropical storm wind gust (55 knots) occurred at Folly Beach South End (XFSE), South Carolina. Across nearby coastal waters, the highest sustained tropical storm wind (44 knots) and highest tropical storm wind gust (51 knots) occurred at the Edisto Buoy (41004). A total of 1 minor injury and no fatalities occurred by tropical cyclone winds.","A National Weather Service Storm Survey Team confirmed an EF0 tornado with an estimated maximum wind speed of 85 mph in Kiawah Island, South Carolina occurring from 955 PM to 959 PM EST.||The tornado, associated with an outer rainband of Tropical Storm Debby, moved onshore around the 30 to 40 Block area of Surfsong Road on Kiawah Island, South Carolina. No significant damage was detected at the point it came onshore. The tornado then moved rapidly northwest through the center of Turtle Point Golf Course, snapping some trees and limbs around the 270 to 280 Block area on Doral Open Road. The tornado then continued north toward the 25 to 30 Block of Governors Drive, where it snapped and uprooted some trees. The tornado then moved northwest and dissipated over the marsh region between Governors Drive and Rhetts Bluff Road.",CSV,0,0,0
